question_id,question_content,question_tags
1057560,can normal echo and ekg   cardiologist saying everything is fine mean that my heart is ok even if still have palps sometimes anxiety im 19  scared,feeling anxious  electrocardiogram  echo  anxiety
1058329,is it possible for you to take tylenol sinus with amoxicillin and prednisone,tylenol  prednisone  liquid pred  deltasone  amoxil  amoxicillin  acetaminophen
105835,lump and ache pain  behind knee bakers cyst or tumor or varicose vein,asymptomatic  knee pain  ubakers cyst  neoplasms  cancer  varicose veins
1059098,whats this lump in my ear lobe next to my piercing just noticed this morning slightly sore i can move it a little beneath the tissue,
1059262,i had a total thyroidectomy 3 months ago on 9 calcium and 3 calcitrol a day my blood vitamin d is 20 is this low i am having tingling in arms  hands,tingling  thyroidectomy  vitamin d  calcium  calcitriol
1060233,can you naturally cure 15cm ovarian cyst without surgery,ovarian cyst  surgery
1060260,oa of right knee aches while walking and turning right leg in sleep carrying out preliminary leg exercises,knee pain  osteoarthritis  sleep  exercise
1061258,pimple like bumps on scalp not responding to dandruff or tar shampoo or salicylic acid no flaking or burning occasionally itches  but never severe,dandruff  pimples  salicylic acid
1061945,red raised pimple like bump with a black center i have had it for a couple days and it hurts when i touch it what could it be,pimples  tactile
106204,i havent had a period since january   until 3 26 2012  and im bleeding real bad and having bad cramps  and i passed a blood clot this morning,menses  blood clot  female health  endometrium  menstrual period  menstrual  menstrual cycle
1062349,19 yr old with trouble with back and neck for years but lately knees and wrists and even elbows are in pain  hurts walking  sitting  sleeping,sleep
1062444,what is the cause of lower abdominal pain that is more so on the right side other sym: severe nausea  vomiting  diarrhea,vomiting  abdominal pain  nausea  abdominal discomfort  diarrhea  loose stools  lower abdominal pain  belly pain  lower belly pain  severe nausea
1062628,purple red dots all over from waist down  slight cough  constant intense headache  nausea  flem  cold sweats  sore throat  weakness and drowsy  high bp,throat pain  sore throat  nausea  cough  drowsiness  headache  abnormal blood pressure  blood pressure  hypertension
1063361,if i buy vitamin b12 supplements and vitamin e supplements will it increase my energy and brain power,vitamin e  vitamin b12  vitamin b 12  tocopherol  supplements
1063380,back muscle pain  weakness in legs and arms shoulder pain too  pain hurts more when pressure is applied side effect of colchicine will it go away,shoulder pain  muscle pain  colchicine
1063398,i cut my hand on monday between my thumb and index finger with a kitchen knife today i woke up and by throat is really sore  is it possible i have that i have tetnus or another infection as a result,
1063501,back\\leg pain11week  3rd bout in 12mmri shows l5s1protusion  doesnt show foot drop causenerve block didnt worknuero did emg\\normalis discectomy next,footdrop  foot drop  nerve block  magnetic resonance imaging  mri  nerve  electromyography  diskectomy  discectomy
1063510,i cut my hand with a kitchen knife between thumb and index finger on tuesday today i have a sore throat and difficulty swallowing  could this be tetanus or another type of infection,throat pain  sore throat  swallowing disorder  difficulty swallowing  tetanus
1063514,reacurring  pelvic abdominal pain and white blood cell vaginal discharge are there any other causes besides pid  no gonerreah  chlamydia  hiv,abdominal discomfort  abdominal pain  human immunodeficiency virus  pelvic inflammatory disease  vaginal discharge  chlamydia infection  belly pain  hiv  white blood cell
1063578,i have pains in my chest right in my breast area and in my ribs on the sides under my arm pits both of my arms go numb and have pain what could it be,numbness  arm numbness
1063600,is there any particular type of anxiety depression you would use viibryd foras it seems like an ssri plus buspar onlycould it be helpful for ocd,feeling anxious  depression  obsessive compulsive disorder  viibryd  ssri  buspar  busipirone  anxiety
1063721,coughing  sneezing  sore throat  leg cramp  abdominal cramps  diarrhea   and lower back pain  been going on for 1 week  cough producin green mucus,throat pain  stomach cramps  sore throat  cough  diarrhea  loose stools  back pain  green mucus  pain in the back  low back pain
1064169,need dermatologist recommendation  should i get moles removed on my back,moles
1065442,is there any kind of cosmetic procedure or plastic surgery i can get for my teeth to show a little bit while my jaw is at rest,surgery  plastic surgery
1065518,i see a lot of small pimple looking things on the outer skin of my penis help im freaking out,pimples
1066798,can a bed wedge help reduce snoring,snoring  sleep apnea  snoring
1068101,took monistat 7 almost 1 weeks ago an my labia itching an swollen hace little bumps what can it be,
1068231,woke up with eye mucus  crust on lashes both eyes eyes arent red no pain stuffy nose  voice sounds congested no cough sinus infection,stuffed nose  cough  sinusitis  mucus in eyes
1068543,what could cause 1 to 2 episodes of lightheadedness  dizziness  heart palpitations  sweaty palms  numb hands  and headache,dizziness  headache  increased sweating  lightheadedness  numbness  palpitation  heart palpitations  vertigo
1068603,pain in r knee when it is kept straight for a while pain moves all around kneecap but mostly hurts on the lateral side no swelling or tenderness,chondromalacia patellae
1068857,first tingling handsfeet about a weeknow only here and therethan dry flacky skin including faceup arm leg tomonth later numbness now 2 days  small red painless spot under skin finger print area,numbness  tingling  tingling hands
1068926,i have fever  nausea  peeing more  back pain doc said i had blood  protein in my urine  told me to go home take paracetomal  rest  was this right,back pain  fever  nausea  pain in the back  micturition  protein  urine
1069144,gi trouble for months tests = no major issues  dxd w ibs  told not to stress more pain and blood than usual last 5 days  dizzy  stool smells awful + passes w dark maroonblack gunk normal for ibs,stress  dizziness  irritable bowel syndrome  feces  gastroenterology
1069187,i have a strong pain on my right knee on the outside when i crunch down i had surgery on that knee 13 years ago im 18  should i see a doctor,surgery
1069317,inner labia has been itching for a couple of days no bumps or lumps just the tissue is white doesnt hurt to pee and no smell not swollen,urine  urination  micturition
106934,do they still make that sticky tape you put on your nose to help prevent snoring,snoring  sleep apnea  snoring
1069604,could taking macrobid for uti for three days prior to an std test somehow effect the std test result and make it negative even if it should be pos,std  sexually transmitted infections  nitrofurantoin  macrobid
1069706,had unprotected sex  4 days b4 expected ovulation been experiencing nausea  gas  bloating  metallic taste in mouth  etc period came 2wks later  prego,abdominal bloating  nausea  ovulation  metallic taste  menstrual period  sex
1069707,when i get cold  the my hands and the bottoms of my feet turn red  swell  and are really itchy and feel like im walking on balls  whats wrong,vascular disease  scleroderma  collagen vascular disease
1070310,i often have a tingling sensation on the back right below the arm joint have pain on back  neck  spine  hip and other parts ra+anti ccp+hla b27 ve,tingling  ra  rheumatoid arthritis  rheumatoid arthritis antibody  hla b27
1070739,pea sized lump in armpit  thickening of breast tissue  slightly asymmetrical breasts what does this mean gp has referred me for breast clinic,asymmetric breasts  general practitioners
1071162,slightly elevated ace with normal crp and esr also normal c3 and c4 ana 1:640 i have small fiber poly neuropathy insight pleasedoes this look bad,neuropathy  nerve damage  fiber  esr  ana
1071326,can someone have an enlarged thyroid not from nodules  but completely normal tsh  free t4 and t3 studies,thyroid enlargement  triiodothyronine  thyroid stimulating hormone  thyroxine  t3  nodule  liothyronine  free t4
1071540,could knee  foot  calf  and leg pain be caused my lyme disease or mono or ra what types of tests should i have  i do have a back history,leg pain  mono  ra  lyme disease  rheumatoid arthritis
